web-scraper-order,web-scraper-start-url,containers,containers-href,Name,Price,Adress,img_link
"1732708831-370","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","10 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-3373808","Pigeon voyageur","10 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3373811_uploaded_image1_1633618398.jpg"
"1732708834-371","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","10 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-3373811","Pigeon voyageur","10 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3373811_uploaded_image1_1633618398.jpg"
"1732708837-372","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-brahman-hermine-cochin-blanc-3374652","Poussins brahman herminé - cochin blanc","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3374652_uploaded_image1_1633650923.jpg"
"1732708839-373","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","22 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-bouvreuils-3378491","Pigeon Bouvreuil Archangel","40 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3414593_uploaded_image1_1635789344.jpg"
"1732708842-374","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","2 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-pondeuses-3379737","Poules pondeuses","2 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3379737_uploaded_image1_1633947290.jpg"
"1732708844-375","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-laince-3380877","Pigeons Laince","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3380877_uploaded_image1_1633980647.jpg"
"1732708848-376","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-3382693","Couple de pigeons","35 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4179370_uploaded_image1_1681674871.jpg"
"1732708850-377","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","65 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-lahor-3382710","Pigeon Lahor","65 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3382710_uploaded_image1_1634069766.jpg"
"1732708853-378","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","2 500CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-de-chair-3394674","Poulet de chair","3 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4509252_uploaded_image1_1703175319.jpg"
"1732708855-379","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-3404905","Couple poussins brahma","20 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_3595177_uploaded_image1_1646493730.jpg"
"1732708858-380","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","35 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-3405195","Pigeon","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_4513662_uploaded_image2_1703531881.jpeg"
"1732708861-381","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","40 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-bouvreuil-archangel-3414593","Pigeon Bouvreuil Archangel","40 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3414593_uploaded_image1_1635789344.jpg"
"1732708864-382","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","100 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-cauchois-3414597","Pigeon Cauchois","100 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3414597_uploaded_image1_1635789492.jpg"
"1732708867-383","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","60 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-texan-3414604","Pigeon Texan","80 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4653331_uploaded_image1_1711039616.jpg"
"1732708869-384","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","70 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-femelle-mondain-3418994","Pigeon mondain brun","500 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4230459_uploaded_image1_1685044108.jpg"
"1732708872-385","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","70 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-couple-cauchois-3418999","Pigeon couple Cauchois","70 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3418999_uploaded_image1_1635954718.jpg"
"1732708874-386","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","22 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-brahma-couple-3426274","Poussins brahma couple","22 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3426274_uploaded_image1_1636309987.jpg"
"1732708877-387","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-3436083","Pigeon","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3436083_uploaded_image1_1636807309.jpg"
"1732708880-388","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","35 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-3437255","Lapin","25 000 CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3937288_uploaded_image1_1666813728.jpg"
"1732708882-389","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-femelle-orpington-3441502","Poule femelle Orpington","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3441502_uploaded_image1_1637127447.jpg"
"1732708885-390","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-boulan-blanc-3441505","Pigeon Boulan blanc","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3441505_uploaded_image1_1637127613.jpg"
"1732708887-391","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","17 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-3444824","Pigeon Voyageur","17 000 CFA","Touba, Sénégal","https://images.coinafrique.com/thumb_3444824_uploaded_image1_1637284415.jpg"
"1732708890-392","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","3 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-3447997","Poules","3 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3447997_uploaded_image1_1637496004.jpg"
"1732708893-393","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-3464191","Poule Brahma","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4936101_uploaded_image1_1725915391.jpg"
"1732708895-394","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","3 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-3464218","Poule Brahma","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4936101_uploaded_image1_1725915391.jpg"
"1732708897-395","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","25 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-pigeons-cravate-3468974","Couple pigeons cravate","25 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3468974_uploaded_image1_1638651001.jpg"
"1732708900-396","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","16 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-cou-nue-3473109","Poule cou nue","16 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3473109_uploaded_image1_1638884949.jpg"
"1732708902-397","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/jeune-male-brahma-3494983","","","",""
"1732708905-398","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-de-poule-brahma-3502325","Couple de poule Brahma","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3502325_uploaded_image1_1640848021.jpg"
"1732708907-399","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","75 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-crimpan-3505148","Pigeon Crimpan","75 000 CFA","Diamalaye 1, Dakar, Sénégal","https://images.coinafrique.com/thumb_3505148_uploaded_image1_1641130075.jpg"
"1732708910-400","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","15 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-bleue-hollandaise-3513806","Bleues d’Hollandes","15 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3879030_uploaded_image1_1663241521.jpg"
"1732708913-401","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","40 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-3520760","Lapin","25 000 CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3937288_uploaded_image1_1666813728.jpg"
"1732708916-402","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-3521128","pigeon voyageur","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4917441_uploaded_image1_1724967120.jpg"
"1732708918-403","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","15 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-angoura-3521996","Lapins Angoura","15 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3521996_uploaded_image1_1642019964.jpg"
"1732708921-404","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","60 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/femelle-manteau-opale-3526942","Femelle manteau Opale","60 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3526942_uploaded_image1_1642346260.jpg"
"1732708923-405","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-3527552","Poule Brahma","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4936101_uploaded_image1_1725915391.jpg"
"1732708926-406","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","25 003 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-3529776","Poulet","25 003 000 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3529776_uploaded_image1_1642526350.jpg"
"1732708928-407","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-cochin-blanc-3530692","Coq Cochin blanc","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3530692_uploaded_image1_1642595027.jpg"
"1732708931-408","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-cochin-coucou-3530700","Coq Cochin coucou","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3530700_uploaded_image1_1642595156.jpg"
"1732708933-409","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","35 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-lapins-3536316","Lapin","25 000 CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3937288_uploaded_image1_1666813728.jpg"
"1732708936-410","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","35 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-nains-3537679","Lapins nains","35 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3537679_uploaded_image1_1643058435.jpg"
"1732708938-411","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-brahma-3543634","Poule Brahma","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4993341_uploaded_image1_1728920307.jpg"
"1732708941-412","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","35 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/femelle-opal-rosa-3544071","Femelle opal rosa","35 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3544071_uploaded_image1_1643465628.jpg"
"1732708943-413","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","25 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lot-de-3-pigeons-3544488","Lot de 3 pigeons","25 000 CFA","Sipres, Dakar, Sénégal","https://images.coinafrique.com/thumb_3544488_uploaded_image1_1643489629.jpg"
"1732708946-414","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","45 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-3544759","Pigeons","45 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3544759_uploaded_image1_1643532462.jpg"
"1732708948-415","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","50 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-brahman-3546219","Coq Brahman","50 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3546219_uploaded_image1_1643635974.jpg"
"1732708952-416","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","10 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussin-brahman-3546230","Poussins Brahmanes","30 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4290482_uploaded_image1_1689101216.jpg"
"1732708954-417","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","45 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-pondeuse-3546233","Poule pondeuse","45 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3546233_uploaded_image1_1643636475.jpg"
"1732708957-418","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","30 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-3548688","Coq Cochin","50 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4030997_uploaded_image1_1672682387.jpg"
"1732708959-419","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","2 500CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/oeuf-poulet-brahma-3556035","Oeuf poulet Brahma","2 500 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3556035_uploaded_image1_1644085287.jpg"
"1732708962-420","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","50 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-de-poule-brahman-3556200","Poule couple brahman","50 000 CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_3680687_uploaded_image1_1651677884.jpg"
"1732708964-421","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","25 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-brahma-3569532","Poule Brahma","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4993341_uploaded_image1_1728920307.jpg"
"1732708967-422","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-3575471","Poulets","2 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4767951_uploaded_image1_1716976720.jpg"
"1732708969-423","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","90 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-cochin-3577024","Couple Cochin","90 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3577024_uploaded_image1_1645466016.jpg"
"1732708971-424","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","90 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-cochin-3589888","Poule Cochin","90 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3589888_uploaded_image1_1646229530.jpg"
"1732708974-425","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","80 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-cochin-3589893","Coq Cochin","50 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4030997_uploaded_image1_1672682387.jpg"
"1732708977-426","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","30 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-nains-3594110","Lapin nain","30 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4865409_uploaded_image1_1722221284.jpg"
"1732708980-427","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","20 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-poussins-brahma-3595177","Couple poussins brahma","20 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_3595177_uploaded_image1_1646493730.jpg"
"1732708982-428","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","20 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/trio-poussins-brahma-3599688","Trio poussins Brahma","20 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3599688_uploaded_image1_1646764114.jpg"
"1732708985-429","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","25 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-femelle-texan-3606040","Pigeon femelle texan","25 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3606040_uploaded_image1_1647113482.jpg"
"1732708992-430","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-3610036","Pigeons","Prix sur demande","Bambey, Sénégal","https://images.coinafrique.com/thumb_3610036_uploaded_image1_1647364331.jpg"
"1732708995-431","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","80 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/oiseaux-3620766","Oiseaux","80 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3620766_uploaded_image1_1648057839.jpg"
"1732708998-432","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","15 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-3624677","Lapin","25 000 CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3937288_uploaded_image1_1666813728.jpg"
"1732709000-433","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-3658331","Poule Brahma","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4993341_uploaded_image1_1728920307.jpg"
"1732709003-434","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-3659922","Pigeons","12 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4009110_uploaded_image1_1671058199.jpg"
"1732709005-435","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-3659931","Pigeon King Blanc","75 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4471585_uploaded_image1_1700864393.jpg"
"1732709008-436","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-3659941","Pigeon King Blanc","75 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4471585_uploaded_image1_1700864393.jpg"
"1732709010-437","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-3663076","Poule Brahma","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4993341_uploaded_image1_1728920307.jpg"
"1732709013-438","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/eclosion-16000-poussins-3664153","Eclosion - 16000 poussins","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3664153_uploaded_image1_1650570771.jpg"
"1732709015-439","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","30 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereaux-3665205","Lapereaux Gdf","60 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4868318_uploaded_image1_1722369912.jpg"
"1732709018-440","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-3669432","Pigeon voyageur","10 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4662603_uploaded_image1_1711547811.jpg"
"1732709022-441","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","20 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-dragon-3671452","Pigeon dragon","20 000 CFA","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_3671452_uploaded_image1_1651059347.jpg"
"1732709024-442","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","40 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/cochin-femelle-frise-3671735","Cochin femelle frisé","40 000 CFA","Mboro, Sénégal","https://images.coinafrique.com/thumb_3671735_uploaded_image1_1651068448.jpg"
"1732709028-443","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","35 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-brahma-perdrix-3671744","Coq Brahma Perdrix","35 000 CFA","Mboro, Sénégal","https://images.coinafrique.com/thumb_3671744_uploaded_image1_1651068700.jpg"
"1732709030-444","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","50 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-3675341","Pigeon voyageur à manteau","Prix sur demande","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4664901_uploaded_image1_1711663618.jpg"
"1732709033-445","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","80 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-poules-bantam-3678837","Couple poules Bantam","80 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3678837_uploaded_image1_1651584122.jpg"
"1732709035-446","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussin-3679061","Poule Brahma","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4993341_uploaded_image1_1728920307.jpg"
"1732709038-447","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","50 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-couple-brahman-3680687","Poule couple brahman","50 000 CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_3680687_uploaded_image1_1651677884.jpg"
"1732709040-448","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","65 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-couple-3680760","Lapin couple","65 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3680760_uploaded_image1_1651680730.jpg"
"1732709043-449","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-3689928","Pigeon voyageur à manteau","Prix sur demande","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4664901_uploaded_image1_1711663618.jpg"
"1732709046-450","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-3694574","Pigeons","Prix sur demande","Niaga, Sénégal","https://images.coinafrique.com/thumb_3694574_uploaded_image1_1652451578.jpg"
"1732709048-451","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","20 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-brahma-3701283","Poule Brahma","70 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5058495_uploaded_image1_1732389500.jpg"
"1732709050-452","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","50 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-brahma-3701284","Coq Brahma","50 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3701284_uploaded_image1_1652878050.jpg"
"1732709053-453","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","Prix sur demande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-3707531","Poule Brahma","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4993341_uploaded_image1_1728920307.jpg"
"1732709055-454","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=4","25 000CFA","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-1-jour-3712620","Poussins 1 jour","25 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3712620_uploaded_image1_1653566057.jpg"
