Name,Price,Adress,img_link
Couple dinde,40000,"Kolda, Sénégal",https://images.coinafrique.com/thumb_4506000_uploaded_image1_1702997150.jpg
Chatons Serval,1500000,"Saint Louis, Sénégal",https://images.coinafrique.com/thumb_4517799_uploaded_image1_1703777941.jpg
Poisson Aquarium,8500,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4898597_uploaded_image1_1723887709.jpg
Chaton Persan,400000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4540876_uploaded_image1_1705028116.jpg
Chaton Scotish Fold,750000,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_4540889_uploaded_image1_1705029103.jpg
Cochon dinde,45000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3520084_uploaded_image1_1641925340.jpg
Bœuf,800000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_5054269_uploaded_image1_1732160455.jpg
Chat Persan,400000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5050095_uploaded_image1_1731948012.jpg
Perroquet youyou,10000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_4570755_uploaded_image2_1706701706.jpeg
Scottish fold et scottish straight de race pure,700000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4808971_uploaded_image1_1719267956.jpg
Chat Persan,400000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5050095_uploaded_image1_1731948012.jpg
Chaton Siamois Hymalayen,240000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4593854_uploaded_image1_1707927839.jpg
Poussins de canard,2500,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_4917429_uploaded_image1_1724966703.jpg
Chat Persan Chinchilla,400000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4623023_uploaded_image1_1709471973.jpg
Chat Brittish Shorthair,700000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4629619_uploaded_image1_1709768692.jpg
Chaton Hymalayen Persan,270000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4639205_uploaded_image1_1710275204.jpg
Cage avec 3  oiseaux,60000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4640165_uploaded_image1_1710330525.jpg
Himalayen,265000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5041105_uploaded_image1_1731466674.jpg
Chaton Persan Peaky Face,590000,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_4941927_uploaded_image1_1726184064.jpg
Canard Colvert,25000,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_4650420_uploaded_image1_1710887873.jpg
Perroquet inséparable,60000,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_4724298_uploaded_image1_1714756962.jpg
Chaton de 1 mois,20000,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_5017864_uploaded_image1_1730286261.jpg
Paire de perruches ondulées,40000,"Mamelles, Dakar, Sénégal",https://images.coinafrique.com/thumb_4679396_uploaded_image1_1712411459.jpg
Perruche,20000,"Mamelles, Dakar, Sénégal",https://images.coinafrique.com/thumb_4701230_uploaded_image1_1713565518.jpg
Hamster,10000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4962365_uploaded_image1_1727302829.jpg
Chat Siamois,300000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4723220_uploaded_image1_1714727016.jpg
Perroquet inséparable,60000,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_4724298_uploaded_image1_1714756962.jpg
Paon bleu,250000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4686441_uploaded_image1_1712838619.jpg
Boeuf,800000,"Kaolack, Sénégal",https://images.coinafrique.com/thumb_4752043_uploaded_image1_1716145974.jpg
Vache montbéliardes,2000000,"Pikine, Sénégal",https://images.coinafrique.com/thumb_4851931_uploaded_image2_1721447498.jpeg
Scottish fold et scottish straight de race pure,700000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4808971_uploaded_image1_1719267956.jpg
Chaton Angora,350000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4765270_uploaded_image1_1716842569.jpg
Chat Persan,400000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5050095_uploaded_image1_1731948012.jpg
Poussin Cochin disponible,17500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4794466_uploaded_image1_1718301585.jpg
Cochin Fauve,17500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4794473_uploaded_image1_1718301841.jpg
Poussin dinde rouge,15000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4794677_uploaded_image1_1718313441.jpg
Chat scotish,750000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4803206_uploaded_image1_1718912151.jpg
Paon,140000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4804686_uploaded_image1_1718999173.jpg
Foin,4600,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_4807500_uploaded_image1_1719210823.jpg
Scottish fold et scottish straight de race pure,700000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4808971_uploaded_image1_1719267956.jpg
Chat Persan,400000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5050095_uploaded_image1_1731948012.jpg
Chat Persan,400000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5050095_uploaded_image1_1731948012.jpg
Perruches ondulées blanches,20000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_4846024_uploaded_image1_1721146605.jpg
Perruche ondulée,15000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_4846061_uploaded_image1_1721147785.jpg
Perruche ondulée,15000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_4846061_uploaded_image1_1721147785.jpg
Vache montbéliardes,2000000,"Pikine, Sénégal",https://images.coinafrique.com/thumb_4851931_uploaded_image2_1721447498.jpeg
Siamois,200000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4855435_uploaded_image1_1721662817.jpg
Chaton hiamalayen,200000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4864117_uploaded_image1_1722115248.jpg
Vache,350000,"Gassane, Sénégal",https://images.coinafrique.com/thumb_4864739_uploaded_image1_1722168896.jpg
Boeuf,550,"Matam, Sénégal",https://images.coinafrique.com/thumb_4869182_uploaded_image1_1722422052.jpg
Autruche,750000,"Almadies 2, Dakar, Sénégal",https://images.coinafrique.com/thumb_4885138_uploaded_image1_1723173640.jpg
Chatons persans chinchillas purs,550000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_4888897_uploaded_image1_1723397770.jpg
Poisson Aquarium,8500,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4898597_uploaded_image1_1723887709.jpg
Perroquets,50000,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_4903200_uploaded_image1_1724163057.jpg
Poussins de canard,2500,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_4917429_uploaded_image1_1724966703.jpg
Chaton de 1 mois,20000,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_5017864_uploaded_image1_1730286261.jpg
Chat,350000,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_4928423_uploaded_image1_1725508257.jpg
Chaton Persan Peaky Face,590000,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_4941927_uploaded_image1_1726184064.jpg
Pintade noire,800000,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_4942157_uploaded_image1_1726204107.jpg
Chaton Siamois,200000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4954184_uploaded_image1_1726867209.jpg
Chaton,50000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4956743_uploaded_image1_1727042864.jpg
Cailles de chair,2500,"Thies, Sénégal",https://images.coinafrique.com/thumb_4957482_uploaded_image1_1727090624.jpg
Hamster,10000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4962365_uploaded_image1_1727302829.jpg
Perroquet,399000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_4967605_uploaded_image1_1727643698.jpg
Tortue,35000,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_4976748_uploaded_image1_1728036550.jpg
Chat Siamois,170000,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_4997392_uploaded_image2_1729102102.jpeg
Caille,1500,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_5001807_uploaded_image1_1729346954.jpg
Chèvre,60000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_5009683_uploaded_image1_1729789010.jpg
Chaton de 1 mois,20000,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_5017864_uploaded_image1_1730286261.jpg
Dindes,25000,"Almadies 2, Dakar, Sénégal",https://images.coinafrique.com/thumb_5035473_uploaded_image1_1731162862.jpg
Tortue terrestres,30000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_5036436_uploaded_image1_1731238312.jpg
British et scottish pure race,650000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5041101_uploaded_image1_1731465886.jpg
Chat Persan,400000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5050095_uploaded_image1_1731948012.jpg
Himalayen,265000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5041105_uploaded_image1_1731466674.jpg
Mondain,140000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_5041931_uploaded_image1_1731508632.jpg
Chat Tuxedo,90000,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/thumb_5047534_uploaded_image1_1731785594.jpg
Chat Persan,400000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5050095_uploaded_image1_1731948012.jpg
