web-scraper-order,web-scraper-start-url,containers,containers-href,Name,Price,Adress,img_link
"1732650142-370","https://sn.coinafrique.com/categorie/chiens?page=5","180 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3671351","Chiots Berger Allemand","180 000 CFA","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_3671351_uploaded_image1_1651056079.jpg"
"1732650144-371","https://sn.coinafrique.com/categorie/chiens?page=5","165 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-bergers-allemands-3672231","Chiot Berger Allemand","200 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4970950_uploaded_image1_1727800187.jpg"
"1732650147-372","https://sn.coinafrique.com/categorie/chiens?page=5","300 000CFA","https://sn.coinafrique.com/annonce/chiens/bichons-3674870","Chiots bichons maltais femelles","150 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5042102_uploaded_image1_1731512419.jpg"
"1732650149-373","https://sn.coinafrique.com/categorie/chiens?page=5","350 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-3674879","Chiots bichons maltais femelles","150 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5042102_uploaded_image1_1731512419.jpg"
"1732650152-374","https://sn.coinafrique.com/categorie/chiens?page=5","350 000CFA","https://sn.coinafrique.com/annonce/chiens/chien-boerbull-3675601","Chien Boerbull","350 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3675601_uploaded_image1_1651344929.jpg"
"1732650154-375","https://sn.coinafrique.com/categorie/chiens?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chiot-pittbull-3675795","Vente chiot pittbull  femelle","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4351149_uploaded_image1_1693052882.jpg"
"1732650157-376","https://sn.coinafrique.com/categorie/chiens?page=5","150 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3676669","Chiot Berger Allemand","200 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4970950_uploaded_image1_1727800187.jpg"
"1732650160-377","https://sn.coinafrique.com/categorie/chiens?page=5","300 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-caniche-bichon-3680927","Chiot Caniche bichon","300 000 CFA","Gueule Tapée, Dakar, Sénégal","https://images.coinafrique.com/thumb_3680927_uploaded_image1_1651687101.jpg"
"1732650162-378","https://sn.coinafrique.com/categorie/chiens?page=5","600 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-chowsky-3685884","Chiots Chowsky","600 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3685884_uploaded_image1_1651951280.jpg"
"1732650165-379","https://sn.coinafrique.com/categorie/chiens?page=5","65 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-labradors-3696528","Chiots Labradors","65 000 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3696528_uploaded_image1_1652568034.jpg"
"1732650167-380","https://sn.coinafrique.com/categorie/chiens?page=5","350 000CFA","https://sn.coinafrique.com/annonce/chiens/rottweiler-royal-femelle-3696751","Rottweiler royal  femelle","350 000 CFA","Toubab Dialao, Sénégal","https://images.coinafrique.com/thumb_3696751_uploaded_image1_1652605169.jpg"
"1732650170-381","https://sn.coinafrique.com/categorie/chiens?page=5","250 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-bergers-allemands-3698110","Chiot Berger Allemand","100 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4943304_uploaded_image1_1726252041.jpg"
"1732650173-382","https://sn.coinafrique.com/categorie/chiens?page=5","95 000CFA","https://sn.coinafrique.com/annonce/chiens/bichon-malte-3701821","Bichon malte","95 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3701821_uploaded_image1_1652903283.jpg"
"1732650175-383","https://sn.coinafrique.com/categorie/chiens?page=5","500 000CFA","https://sn.coinafrique.com/annonce/chiens/chien-pitbull-3702631","Chien Pitbull","500 000 CFA","Pout, Sénégal","https://images.coinafrique.com/thumb_3702631_uploaded_image1_1652963572.jpg"
"1732650178-384","https://sn.coinafrique.com/categorie/chiens?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chiot-malinois-3712064","Chiot Berger Malinois","230 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4997477_uploaded_image1_1729105958.jpg"
"1732650180-385","https://sn.coinafrique.com/categorie/chiens?page=5","165 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3715300","Chiots Bergers Allemands","150 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3737750_uploaded_image1_1654966380.jpg"
"1732650183-386","https://sn.coinafrique.com/categorie/chiens?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chiots-bichon-maltais-3722320","Chiots bichons maltais femelles","150 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5042102_uploaded_image1_1731512419.jpg"
"1732650185-387","https://sn.coinafrique.com/categorie/chiens?page=5","200 000CFA","https://sn.coinafrique.com/annonce/chiens/chien-malinois-3722963","Chien malinois","200 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3722963_uploaded_image1_1654171360.jpg"
"1732650188-388","https://sn.coinafrique.com/categorie/chiens?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chiot-spitz-3734409","Chiot Spitz Nain Pomeranien","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_4105901_uploaded_image1_1677094228.jpg"
"1732650190-389","https://sn.coinafrique.com/categorie/chiens?page=5","150 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-bergers-allemands-3737750","Chiots Bergers Allemands","150 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3737750_uploaded_image1_1654966380.jpg"
"1732650193-390","https://sn.coinafrique.com/categorie/chiens?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/bulldog-francais-3740584","Chiots Bulldog français","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_4056315_uploaded_image1_1674120801.jpg"
"1732650195-391","https://sn.coinafrique.com/categorie/chiens?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/yorkshire-toy-terrier-3740585","Yorkshire toy terrier","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_3740585_uploaded_image1_1655145883.jpg"
"1732650198-392","https://sn.coinafrique.com/categorie/chiens?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chiuawa-toy-3740587","Chiuawa toy","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_3740587_uploaded_image1_1655145956.jpg"
"1732650200-393","https://sn.coinafrique.com/categorie/chiens?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chiot-pittbull-3742171","Vente chiot pittbull  femelle","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4351149_uploaded_image1_1693052882.jpg"
"1732650203-394","https://sn.coinafrique.com/categorie/chiens?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chiots-pittbull-3742224","Vente chiot pittbull  femelle","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4351149_uploaded_image1_1693052882.jpg"
"1732650205-395","https://sn.coinafrique.com/categorie/chiens?page=5","275 000CFA","https://sn.coinafrique.com/annonce/chiens/caniche-bichon-3745475","Caniche Bichon","275 000 CFA","Gueule Tapée, Dakar, Sénégal","https://images.coinafrique.com/thumb_3745475_uploaded_image1_1655394522.jpg"
"1732650208-396","https://sn.coinafrique.com/categorie/chiens?page=5","350 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-labrador-3756515","Chiot Labrador","350 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3756515_uploaded_image1_1656067446.jpg"
"1732650210-397","https://sn.coinafrique.com/categorie/chiens?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chiots-boerboel-3757511","Chiot Boerboel","250 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4951796_uploaded_image1_1726751862.jpg"
"1732650213-398","https://sn.coinafrique.com/categorie/chiens?page=5","350 000CFA","https://sn.coinafrique.com/annonce/chiens/husky-de-siberie-3760923","Husky de Sibérie","350 000 CFA","Mboro, Sénégal","https://images.coinafrique.com/thumb_3760923_uploaded_image1_1656352716.jpg"
"1732650215-399","https://sn.coinafrique.com/categorie/chiens?page=5","300 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-metisses-berger-allemand-3763206","Chiots métissés berger allemand","300 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_3763206_uploaded_image1_1656503598.jpg"
"1732650217-400","https://sn.coinafrique.com/categorie/chiens?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chiot-3764064","Chiots bichons maltais femelles","150 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5042102_uploaded_image1_1731512419.jpg"
"1732650220-401","https://sn.coinafrique.com/categorie/chiens?page=5","125 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-3765560","Chiot pitbull","125 000 CFA","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_3765560_uploaded_image1_1656635723.jpg"
"1732650222-402","https://sn.coinafrique.com/categorie/chiens?page=5","150 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-3778149","Chiots bichons maltais femelles","150 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5042102_uploaded_image1_1731512419.jpg"
"1732650225-403","https://sn.coinafrique.com/categorie/chiens?page=5","200 000CFA","https://sn.coinafrique.com/annonce/chiens/pitbull-3782217","Pitbull","200 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3782217_uploaded_image1_1657654646.jpg"
"1732650227-404","https://sn.coinafrique.com/categorie/chiens?page=5","200 000CFA","https://sn.coinafrique.com/annonce/chiens/pit-bull-3783830","Pit bull terrier","100 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3807116_uploaded_image1_1659270891.jpg"
"1732650230-405","https://sn.coinafrique.com/categorie/chiens?page=5","700 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-bulldog-francais-3788228","Chiots bulldog français","700 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3788228_uploaded_image1_1658070642.jpg"
"1732650232-406","https://sn.coinafrique.com/categorie/chiens?page=5","200 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-3795668","Chiots bichons maltais femelles","150 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5042102_uploaded_image1_1731512419.jpg"
"1732650235-407","https://sn.coinafrique.com/categorie/chiens?page=5","100 000CFA","https://sn.coinafrique.com/annonce/chiens/chiens-3796612","Chien","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5041836_uploaded_image1_1731504503.jpg"
"1732650237-408","https://sn.coinafrique.com/categorie/chiens?page=5","100 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-metisses-3796617","Chiot","100 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3798734_uploaded_image1_1658755588.jpg"
"1732650240-409","https://sn.coinafrique.com/categorie/chiens?page=5","100 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-3798734","Chiots bichons maltais femelles","150 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5042102_uploaded_image1_1731512419.jpg"
"1732650242-410","https://sn.coinafrique.com/categorie/chiens?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chiot-samoyede-3799036","Chiot Samoyede","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_3799036_uploaded_image1_1658767159.jpg"
"1732650245-411","https://sn.coinafrique.com/categorie/chiens?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chienne-husky-3804084","Chienne Husky","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3804084_uploaded_image1_1659043627.jpg"
"1732650247-412","https://sn.coinafrique.com/categorie/chiens?page=5","100 000CFA","https://sn.coinafrique.com/annonce/chiens/pit-bull-terrier-3807116","Pit bull terrier","100 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3807116_uploaded_image1_1659270891.jpg"
"1732650250-413","https://sn.coinafrique.com/categorie/chiens?page=5","200 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3807360","Chiot berger allemand","150 000 CFA","Ngaparou, Sénégal","https://images.coinafrique.com/thumb_3858177_uploaded_image1_1662077390.jpg"
"1732650252-414","https://sn.coinafrique.com/categorie/chiens?page=5","250 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-3812064","Chiots bichons maltais femelles","150 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5042102_uploaded_image1_1731512419.jpg"
"1732650255-415","https://sn.coinafrique.com/categorie/chiens?page=5","600 000CFA","https://sn.coinafrique.com/annonce/chiens/husky-siberien-3826391","Husky Sibérien","600 000 CFA","Diamalaye 1, Dakar, Sénégal","https://images.coinafrique.com/thumb_3826391_uploaded_image1_1660255503.jpg"
"1732650257-416","https://sn.coinafrique.com/categorie/chiens?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chiot-husky-3828001","Chiot Husky","400 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3842536_uploaded_image1_1661251974.jpg"
"1732650260-417","https://sn.coinafrique.com/categorie/chiens?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chiot-pittbull-male-3828012","Chiot pittbull","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3185241_uploaded_image1_1624350699.jpg"
"1732650263-418","https://sn.coinafrique.com/categorie/chiens?page=5","360 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-bichons-maltais-3830263","Chiots bichons maltais femelles","150 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5042102_uploaded_image1_1731512419.jpg"
"1732650265-419","https://sn.coinafrique.com/categorie/chiens?page=5","150 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-3832175","Chiots bichons maltais femelles","150 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5042102_uploaded_image1_1731512419.jpg"
"1732650268-420","https://sn.coinafrique.com/categorie/chiens?page=5","210 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-3833288","Chiots bichons maltais femelles","150 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5042102_uploaded_image1_1731512419.jpg"
"1732650271-421","https://sn.coinafrique.com/categorie/chiens?page=5","390 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-husky-3833295","Chiot  Husky","390 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_3833295_uploaded_image1_1660690344.jpg"
"1732650273-422","https://sn.coinafrique.com/categorie/chiens?page=5","150 000CFA","https://sn.coinafrique.com/annonce/chiens/pitbull-3834863","Chiots Pitbull","200 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4951773_uploaded_image1_1726751081.jpg"
"1732650275-423","https://sn.coinafrique.com/categorie/chiens?page=5","150 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-3834868","Chiots Pitbull","200 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4951773_uploaded_image1_1726751081.jpg"
"1732650278-424","https://sn.coinafrique.com/categorie/chiens?page=5","400 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-husky-3842536","Chiot Husky","400 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3842536_uploaded_image1_1661251974.jpg"
"1732650280-425","https://sn.coinafrique.com/categorie/chiens?page=5","250 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-berger-malinois-3847815","Chiot Berger Malinois","200 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4969271_uploaded_image1_1727731274.jpg"
"1732650283-426","https://sn.coinafrique.com/categorie/chiens?page=5","150 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3858177","Chiot berger allemand","150 000 CFA","Ngaparou, Sénégal","https://images.coinafrique.com/thumb_3858177_uploaded_image1_1662077390.jpg"
"1732650286-427","https://sn.coinafrique.com/categorie/chiens?page=5","200 000CFA","https://sn.coinafrique.com/annonce/chiens/caniche-bichon-3861980","Caniche bichon","200 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3861980_uploaded_image1_1662259844.jpg"
"1732650289-428","https://sn.coinafrique.com/categorie/chiens?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/bichon-maltais-3865643","Chiots bichons maltais femelles","150 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5042102_uploaded_image1_1731512419.jpg"
"1732650292-429","https://sn.coinafrique.com/categorie/chiens?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chiot-berger-3865651","Chiot Berger Allemand","120 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5040967_uploaded_image1_1731453566.jpg"
"1732650294-430","https://sn.coinafrique.com/categorie/chiens?page=5","250 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-malinois-3867595","Chiot malinois","250 000 CFA","Toubab Dialao, Sénégal","https://images.coinafrique.com/thumb_3867595_uploaded_image2_1662560517.jpeg"
"1732650296-431","https://sn.coinafrique.com/categorie/chiens?page=5","400 000CFA","https://sn.coinafrique.com/annonce/chiens/chienne-cane-corso-3867600","Chienne Cane Corso","400 000 CFA","Toubab Dialao, Sénégal","https://images.coinafrique.com/thumb_3867600_uploaded_image1_1662560691.jpg"
"1732650300-432","https://sn.coinafrique.com/categorie/chiens?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chiot-yorkshire-toy-3868293","Chiot Yorkshire Toy","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_3868293_uploaded_image1_1662590348.jpg"
"1732650303-433","https://sn.coinafrique.com/categorie/chiens?page=5","300 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-berger-malinois-femelle-3874592","Chiot Berger Malinois femelle","300 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3874592_uploaded_image1_1662985359.jpg"
"1732650306-434","https://sn.coinafrique.com/categorie/chiens?page=5","550 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-femelle-boerboel-3874975","Chiot femelle boerboel","550 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3874975_uploaded_image1_1662997342.jpg"
"1732650308-435","https://sn.coinafrique.com/categorie/chiens?page=5","250 000CFA","https://sn.coinafrique.com/annonce/chiens/berger-malinois-3881831","Chiot Berger Malinois","200 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4969271_uploaded_image1_1727731274.jpg"
"1732650311-436","https://sn.coinafrique.com/categorie/chiens?page=5","150 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3890175","Chiots Berger Allemand","150 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_3890175_uploaded_image1_1663943837.jpg"
"1732650314-437","https://sn.coinafrique.com/categorie/chiens?page=5","500 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-bulldogs-francais-3893728","Chiots Bulldogs français","500 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3893742_uploaded_image1_1664199903.jpg"
"1732650318-438","https://sn.coinafrique.com/categorie/chiens?page=5","500 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-bulldogs-francais-3893742","Chiots Bulldogs français","500 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3893742_uploaded_image1_1664199903.jpg"
"1732650321-439","https://sn.coinafrique.com/categorie/chiens?page=5","400 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-pinschers-toy-3893750","Chiots Pinschers toy","400 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3893750_uploaded_image1_1664200070.jpg"
"1732650323-440","https://sn.coinafrique.com/categorie/chiens?page=5","135 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3895930","Berger allemand","150 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4888701_uploaded_image1_1723387152.jpg"
"1732650326-441","https://sn.coinafrique.com/categorie/chiens?page=5","Prix sur demande","https://sn.coinafrique.com/annonce/chiens/chiots-bichon-3897557","Chiots bichons maltais femelles","150 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5042102_uploaded_image1_1731512419.jpg"
"1732650328-442","https://sn.coinafrique.com/categorie/chiens?page=5","120 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-metisse-malinois-et-berger-belge-3899662","Chiots métisse malinois et berger belge","120 000 CFA","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_3899662_uploaded_image1_1664548562.jpg"
"1732650331-443","https://sn.coinafrique.com/categorie/chiens?page=5","250 000CFA","https://sn.coinafrique.com/annonce/chiens/chien-berger-allemand-3900127","Chiens berger allemand","200 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4172538_uploaded_image1_1681227060.jpg"
"1732650333-444","https://sn.coinafrique.com/categorie/chiens?page=5","250 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-rottweilers-3905906","Chiots Rottweilers","250 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3905906_uploaded_image1_1664894472.jpg"
"1732650336-445","https://sn.coinafrique.com/categorie/chiens?page=5","200 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-male-3910219","Chiots Berger Allemand","180 000 CFA","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_3671351_uploaded_image1_1651056079.jpg"
"1732650338-446","https://sn.coinafrique.com/categorie/chiens?page=5","200 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-rottweiler-3915471","Chiot Rottweiler","250 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5004868_uploaded_image1_1729539442.jpg"
"1732650346-447","https://sn.coinafrique.com/categorie/chiens?page=4","150 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-beninois-marocain-3917424","Chiot Béninois Marocain","150 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3917424_uploaded_image1_1665594964.jpg"
"1732650349-448","https://sn.coinafrique.com/categorie/chiens?page=4","150 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3919086","Chiot Berger Allemand","100 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4943304_uploaded_image1_1726252041.jpg"
"1732650351-449","https://sn.coinafrique.com/categorie/chiens?page=4","300 000CFA","https://sn.coinafrique.com/annonce/chiens/bichon-maltais-3936588","Chiots bichons maltais femelles","150 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5042102_uploaded_image1_1731512419.jpg"
"1732650354-450","https://sn.coinafrique.com/categorie/chiens?page=4","200 000CFA","https://sn.coinafrique.com/annonce/chiens/bergers-belges-malinois-3939343","Bergers Belges Malinois","200 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3939343_uploaded_image1_1666955832.jpg"
"1732650358-451","https://sn.coinafrique.com/categorie/chiens?page=4","150 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3940749","Chiot Berger Allemand","200 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4970950_uploaded_image1_1727800187.jpg"
"1732650362-452","https://sn.coinafrique.com/categorie/chiens?page=4","600 000CFA","https://sn.coinafrique.com/annonce/chiens/male-boerbull-3950528","","","",""
"1732650364-453","https://sn.coinafrique.com/categorie/chiens?page=4","500 000CFA","https://sn.coinafrique.com/annonce/chiens/femelle-husky-3950534","Femelle Husky","500 000 CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3950534_uploaded_image1_1667574665.jpg"
"1732650368-454","https://sn.coinafrique.com/categorie/chiens?page=4","1 200 000CFA","https://sn.coinafrique.com/annonce/chiens/berger-malinois-3961680","Berger Malinois","1 200 000 CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3961682_uploaded_image3_1668213260.jpeg"
"1732650371-455","https://sn.coinafrique.com/categorie/chiens?page=4","1 200 000CFA","https://sn.coinafrique.com/annonce/chiens/berger-malinois-3961682","Berger Malinois","1 200 000 CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3961682_uploaded_image3_1668213260.jpeg"
"1732650374-456","https://sn.coinafrique.com/categorie/chiens?page=4","250 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-3962314","Chiots bichons maltais femelles","150 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5042102_uploaded_image1_1731512419.jpg"
"1732650377-457","https://sn.coinafrique.com/categorie/chiens?page=4","120 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-3975894","Chiots bichons maltais femelles","150 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5042102_uploaded_image1_1731512419.jpg"
"1732650380-458","https://sn.coinafrique.com/categorie/chiens?page=4","250 000CFA","https://sn.coinafrique.com/annonce/chiens/femelle-berger-allemand-3989786","Chiot Berger Allemand","150 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4532817_uploaded_image1_1704659367.jpg"
"1732650384-459","https://sn.coinafrique.com/categorie/chiens?page=4","120 000CFA","https://sn.coinafrique.com/annonce/chiens/male-pitbull-3997099","Chiot pittbull","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3185241_uploaded_image1_1624350699.jpg"
"1732650386-460","https://sn.coinafrique.com/categorie/chiens?page=4","150 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-4005622","Chiot Berger Allemand","150 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4005622_uploaded_image1_1670861007.jpg"
"1732650389-461","https://sn.coinafrique.com/categorie/chiens?page=4","200 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-husky-4018249","Chiots Husky","150 000 CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4023358_uploaded_image1_1672057592.jpg"
"1732650393-462","https://sn.coinafrique.com/categorie/chiens?page=4","150 000CFA","https://sn.coinafrique.com/annonce/chiens/chiots-husky-4023358","Chiots Husky","150 000 CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4023358_uploaded_image1_1672057592.jpg"
"1732650397-463","https://sn.coinafrique.com/categorie/chiens?page=4","130 000CFA","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-4025445","Chiots bichons maltais femelles","150 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5042102_uploaded_image1_1731512419.jpg"
